id,name,type,program_id
333732,19.Б06-вшм,очная,12197
333121,22.Б12-вшм,очная,13273
333094,22.Б13-вшм,очная,13273
333696,19.Б07-вшм,очная,14250
333447,21.Б10-вшм,очная,14300
333621,21.Б11-вшм,очная,14300
333563,21.Б12-вшм,очная,14300
333461,20.Б08-вшм,очная,14294
333503,20.Б09-вшм,очная,14294
333102,22.Б01-вшм,очная,13398
333097,22.Б02-вшм,очная,13398
333096,22.Б03-вшм,очная,13398
333123,22.Б04-вшм,очная,13398
333093,22.Б05-вшм,очная,13398
333091,22.Б06-вшм,очная,13398
333086,22.Б08-вшм,очная,13398
333566,21.Б01-вшм,очная,14295
333670,21.Б02-вшм,очная,14295
333467,21.Б03-вшм,очная,14295
333560,21.Б04-вшм,очная,14295
333499,21.Б05-вшм,очная,14295
333518,21.Б06-вшм,очная,14295
333457,21.Б07-вшм,очная,14295
333743,21.Б08-вшм,очная,14295
333517,20.Б01-вшм,очная,13418
333521,20.Б02-вшм,очная,13418
333536,20.Б03-вшм,очная,13418
333659,20.Б04-вшм,очная,13418
333636,20.Б05-вшм,очная,13418
333481,20.Б06-вшм,очная,13418
345823,20.Б10-вшм,очная,13418
333680,19.Б01-вшм,очная,14296
333485,19.Б02-вшм,очная,14296
333744,19.Б03-вшм,очная,14296
333747,19.Б04-вшм,очная,14296
333515,19.Б05-вшм,очная,14296
360655,Аналитическая деятельность государственного служащего,очно-заочная,14297
362779,Лидеры будущего: операционная эффективность 2023 (группа №2),очно-заочная,13420
362418,Лидеры будущего:операционная эффективность 2023,очно-заочная,13420
362827,Лидеры будущего: стратегический уровень 2023 (группа №1),очно-заочная,13421
386909,Лидеры будущего: стратегический уровень 2023 (группа №2),очно-заочная,13421
332297,21.А16-ип,очная,13271
361536,Менеджмент в здравоохранении 22-23,очно-заочная,14316
333083,22.М04-вшм,очная,13402
333067,21.М04-вшм,очная,14312
333084,22.М02-вшм,очная,13406
333077,21.М02-вшм,очная,14247
333108,22.М01-вшм,очная,14245
333117,21.М01-вшм,очная,13269
333101,22.М03-вшм,очная,12213
333068,21.М03-вшм,очная,12197
334063,21.А01-ВШМ,очная,14249
334189,20.А01-ВШМ,очная,13273
331533,22.Б01-нз,очная,14250
331554,22.Б02-нз,очная,14250
334178,21.Б01-нз,очная,14300
334438,21.Б02-нз,очная,14300
334148,20.Б01-нз,очная,14294
334405,20.Б02-нз,очная,14294
334110,19.Б01-нз,очная,13398
334403,19.Б02-нз,очная,13398
334356,21.Б09-нз,очная,13418
334375,21.Б10-нз,очная,13418
334012,21.Б11-нз,очная,13418
334238,20.Б09-нз,очная,14296
334393,20.Б10-нз,очная,14296
334432,20.Б11-нз,очная,14296
334324,19.Б09-нз,очная,13419
334101,19.Б10-нз,очная,13419
334283,19.Б11-нз,очная,13419
331550,22.Б03-нз,очная,13420
334288,21.Б03-нз,очная,14298
334460,20.Б03-нз,очная,13421
333988,19.Б03-нз,очная,13446
331548,22.Б08-нз,очная,13415
334186,21.Б08-нз,очная,13402
334437,20.Б08-нз,очная,14312
334142,19.Б08-нз,очная,13411
331560,22.Б04-нз,очная,14247
334331,21.Б04-нз,очная,13271
334263,20.Б04-нз,очная,14245
334077,19.Б04-нз,очная,13269
331529,22.Б12-нз,очная,13270
333983,21.Б12-нз,очная,12213
334202,20.Б12-нз,очная,12197
334088,19.Б12-нз,очная,14249
334898,22.Б07-нз,очная,12195
334298,21.Б07-нз,очная,14250
334417,20.Б07-нз,очная,14300
334093,19.Б07-нз,очная,14294
331549,22.Б13-нз,очная,14295
334480,21.Б13-нз,очная,13418
334191,20.Б13-нз,очная,14296
334481,19.Б13-нз,очная,13419
331547,22.Б06-нз,очная,13420
334073,21.Б06-нз,очная,14298
334105,20.Б06-нз,очная,13421
334057,19.Б06-нз,очная,13446
331524,22.Б05-нз,очная,13415
334395,21.Б05-нз,очная,13402
334183,20.Б05-нз,очная,14312
334333,19.Б05-нз,очная,13411
360234,Современные технологии освоения трудноизвлекаемых запасов углеводородного сырья,очная,13271
360351,Фитодизайн интерьера,очная,13269
360348,Эксперт в сфере недропользования,очная,13270
360349,"Восьмимесячные подготовительные курсы по предмету география, подготовка к ЕГЭ",очная,12197
360350,Ланшафтный дизайн,очная,13273
361496,Фитодизайн интерьера без В.О.,очная,14250
361351,Изучение и освоение минеральных ресурсов Мирового океана,очная,14294
361350,Изучение и освоение минеральных ресурсов Мирового океана,очная,14294
334176,21.М37-нз,очная,14295
331559,22.М05-нз,очная,14296
334023,21.М05-нз,очная,13419
331530,22.М29-нз,очная,13420
334008,21.М29-нз,очная,14298
331558,22.М21-нз,очная,13446
334465,21.М21-нз,очная,14316
331562,22.М31-нз,очная,13402
334075,21.М31-нз,очная,14312
331555,22.М23-нз,очная,13406
334259,21.М23-нз,очная,14247
331536,22.М32-нз,очная,14245
334329,21.М32-нз,очная,13269
331551,22.М33-нз,очная,13270
334162,21.М25-нз,очная,12213
331552,22.М27-нз,очная,14249
334286,21.М27-нз,очная,13273
331538,22.М28-нз,очная,14250
331557,22.М10-нз,очная,14294
334128,21.М10-нз,очная,13398
331525,22.М25-нз,очная,13418
334350,21.М28-нз,очная,13419
331553,22.М01-нз,очная,14297
334314,21.М09-нз,очная,14298
331534,22.М26-нз,очная,13421
334279,21.М26-нз,очная,13446
334084,21.М01-нз,очная,13415
331541,22.М22-нз,очная,14312
334050,21.М22-нз,очная,13411
331526,22.М16-нз,очная,13406
334319,21.М16-нз,очная,14247
331532,22.М07-нз,очная,14245
331542,22.М36-нз,очная,14246
334450,21.М36-нз,очная,13270
331187,21.А01-нз,очная,12197
334124,20.А01-нз,очная,14249
331184,21.А02-нз,очная,12195
334042,20.А02-нз,очная,14250
331185,21.А03-нз,очная,14294
334376,20.А03-нз,очная,13398
334165,19.А03-нз,очная,14295
332305,22.М08-ип,очно-заочная,14296
332284,22.М04-ип,очная,14297
332323,21.М04-ип,очная,13420
332316,22.М09-ип,очно-заочная,13421
332289,21.М09-ип,очно-заочная,13446
332324,21.М10-ип,очно-заочная,13446
332341,20.М09-ип,очно-заочная,14316
332300,21.А03-ип,очная,13415
332282,20.А03-ип,очная,13402
332331,21.А17-ип,очная,13411
332296,20.А17-ип,очная,13406
332315,21.А15-ип,очная,13271
332304,20.А15-ип,очная,14245
332293,20.А16-ип,очная,14245
333002,22.Б01-пл,очная,14246
332988,22.Б02-пл,очная,14246
333020,22.Б03-пл,очная,14246
332950,22.Б04-пл,очная,14246
333104,21.Б01-пл,очная,13270
333113,21.Б02-пл,очная,13270
333069,21.Б03-пл,очная,13270
333081,21.Б04-пл,очная,13270
333079,20.Б01-пл,очная,12213
333106,20.Б02-пл,очная,12213
333100,20.Б03-пл,очная,12213
333070,20.Б04-пл,очная,12213
333082,19.Б01-пл,очная,12197
333074,19.Б02-пл,очная,12197
333119,19.Б03-пл,очная,12197
361094,История,очная,13273
334775,22.М02-пл,очная,14295
333120,21.М02-пл,очная,13418
333115,21.М01-пл,очная,13419
334752,22.М09-пл,очная,14297
334779,22.М06-пл,очная,13421
333080,21.М06-пл,очная,13446
334771,22.М04-пл,очная,13415
333075,21.М04-пл,очная,13402
334735,22.М08-пл,очная,13411
334739,22.М03-пл,очная,14247
333088,21.М05-пл,очная,14245
333107,21.М07-пл,очно-заочная,13269
333092,21.А01-пл,очная,14246
333078,20.А01-пл,очная,13270
334301,22.Б15-пу,очная,12197
334291,22.Б16-пу,очная,12197
334362,21.Б15-пу,очная,14249
334026,22.Б01-пу,очная,13273
334341,22.Б02-пу,очная,13273
334007,22.Б03-пу,очная,13273
334469,22.Б04-пу,очная,13273
334201,22.Б05-пу,очная,13273
334133,22.Б06-пу,очная,13273
334048,22.Б07-пу,очная,13273
334156,22.Б08-пу,очная,13273
334168,22.Б09-пу,очная,13273
334102,21.Б01-пу,очная,12195
334471,21.Б02-пу,очная,12195
334404,21.Б03-пу,очная,12195
334120,21.Б04-пу,очная,12195
334111,21.Б05-пу,очная,12195
334488,21.Б06-пу,очная,12195
333990,21.Б07-пу,очная,12195
334477,21.Б08-пу,очная,12195
334029,21.Б09-пу,очная,12195
334215,20.Б01-пу,очная,14250
334207,20.Б02-пу,очная,14250
334199,20.Б03-пу,очная,14250
334226,20.Б04-пу,очная,14250
333997,20.Б05-пу,очная,14250
334208,20.Б06-пу,очная,14250
334302,20.Б07-пу,очная,14250
334382,20.Б08-пу,очная,14250
334317,20.Б09-пу,очная,14250
334352,19.Б01-пу,очная,14300
334237,19.Б02-пу,очная,14300
334478,19.Б03-пу,очная,14300
334369,19.Б04-пу,очная,14300
334122,19.Б05-пу,очная,14300
334348,19.Б06-пу,очная,14300
334269,19.Б07-пу,очная,14300
334306,19.Б08-пу,очная,14300
334378,19.Б09-пу,очная,14300
334300,22.Б14-пу,очная,13398
334204,21.Б14-пу,очная,14295
334358,20.Б14-пу,очная,13418
334150,22.Б11-пу,очная,14296
334442,22.Б12-пу,очная,14296
334232,21.Б11-пу,очная,13419
334482,21.Б12-пу,очная,13419
334030,20.Б11-пу,очная,14297
334070,20.Б12-пу,очная,14297
334239,20.Б13-пу,очная,14297
334408,19.Б11-пу,очная,13420
334227,19.Б12-пу,очная,13420
333995,19.Б13-пу,очная,13420
334303,19.Б14-пу,очная,13421
362861,22_1547_2023,очно-заочная,14316
361537,22_2293_декабрь,очно-заочная,13415
334103,21.М16-пу,очная,13402
334900,22.М19-пу,очная,13411
335118,22.М03-пу,очная,13406
334006,21.М03-пу,очная,14247
334899,22.М20-пу,очная,14245
334079,22.М14-пу,очная,13269
334184,21.М14-пу,очная,14246
334402,22.М18-пу,очная,12213
334125,21.М18-пу,очная,12197
334262,22.М02-пу,очная,13273
334159,21.М02-пу,очная,12195
334418,22.М01-пу,очная,14300
334233,22.М04-пу,очная,14300
334328,22.М05-пу,очная,14300
334446,22.М07-пу,очная,14300
334264,22.М17-пу,очная,14300
334315,21.М01-пу,очная,14294
334213,21.М04-пу,очная,14294
334147,21.М07-пу,очная,14294
334323,22.М13-пу,очная,14295
334320,21.М13-пу,очная,13418
334266,22.М06-пу,очная,13419
334117,21.М06-пу,очная,14297
334173,22.М12-пу,очная,14316
334241,21.М12-пу,очная,13415
334059,22.М09-пу,очная,14312
334134,21.М09-пу,очная,13411
334280,21.М11-пу,очная,14247
358364,22.М10-пу,очная,14245
334203,22.М11-пу,очная,14245
334420,21.М10-пу,очная,13269
332194,21.А02-пу,очная,13270
332197,20.А02-пу,очная,12213
332175,21.А01-пу,очная,14249
332221,20.А01-пу,очная,13273
332191,19.А01-пу,очная,12195
332234,21.А03-пу,очная,14300
332170,20.А03-пу,очная,14294
332233,19.А03-пу,очная,13398
332286,22.Б01-пс,очная,13418
332294,22.Б02-пс,очная,13418
332338,22.Б03-пс,очная,13418
359970,22.Б04-пс,очная,13418
332326,21.Б01-пс,очная,14296
332288,21.Б02-пс,очная,14296
332322,21.Б03-пс,очная,14296
332329,21.Б04-пс,очная,14296
332337,20.Б01-пс,очная,13419
332298,20.Б02-пс,очная,13419
332301,20.Б03-пс,очная,13419
332320,20.Б04-пс,очная,13419
332307,19.Б01-пс,очная,14297
332339,19.Б02-пс,очная,14297
332313,19.Б03-пс,очная,14297
387243,ДОП СПСС июнь 2023,очная,14298
387118,ДОП деловое общение 5-9.06.2023,очная,13421
361937,22/1158/1 Клиническая психология,очная,14316
361936,22/1158/1 Клиническая психология 1 семестр весна 2023,очная,14316
358149,21/1158/1 3 семестр,очная,13415
358251,Клиническая психология 21/1158/1 2021/2022,очная,13415
361551,ДОП краткосрочное консультирование 21-27.12.2022,очная,13402
365425,ДОП краткосрочное консультирование 22.03-28.03 2023,очная,13402
386829,ДОП краткосрочное консультирование 24-30 мая 2023,очная,13402
361993,ДОП краткосрочное консультирование 25-31.01.2023,очная,13402
386907,ДОП МБТ1 29.05.-03.06.,очная,13411
362110,ДОП Методы психотерапии  30.01.-02.02.2023,очная,13406
387352,ДОП ВШ и ДПО 2023,очная,13271
361108,22/1070/1 ДОП Преподаватель высшей школы,очная,13269
386638,ДОП выгорание педагога 16-19 мая,очная,14246
361458,22/1018/1 ДОП 22ПП-1(2),очная,12213
361459,22/1018/1 ДОП 22ПП-2(3),очная,12213
360700,22/1018/1 ДОП Психология 1 модуль 22ПП-1(2) (группа 1-2),очная,12213
361002,22/1018/1 ДОП Психология 1 модуль 22ПП-2(3) (группа 2 и 3),очная,12213
360701,22/1018/1 ДОП Психология 1 модуль 22ПП-3 (группа 3),очная,12213
361270,22/1018/1 ДОП Психология 22ПП4,очная,12213
386855,ДОП 22/1018 22ПП-1(2) и 2(3),очная,12213
361882,ДОП 22/1018/1  Модуль 4 Группа 4 ,очная,12213
361883,ДОП 22/1018/1  Модуль 4 Группа 5,очная,12213
361269,ДОП 22/1018/1  Психология Группа 5,очная,12213
361791,ДОП 22/1018/1 Модуль 4 Группа 1(2),очная,12213
361792,ДОП 22/1018/1 Модуль 4 Группа 2(3),очная,12213
361790,ДОП 22/1018/1 Поток 1 Группы 22ПП-1(2) и 2(3),очная,12213
361268,20/1019/1 ДОП Психология  5 семестр ЗО,очно-заочная,14249
382849,ДОП Психология (для поступающих в магистратуру) 2023,очная,14250
382860,ДОП психология кризисных и экстремальных ситуаций 03.04-08.04,очная,14294
384102,ДОП современные педагогические 22.04.-29.04.2023,очная,14295
361039,ДОП Современные психологические технологии управления персоналом 2022,очная,13418
386947,ДОП Управление конфликтов 30-31 мая 2023,очная,14296
387215,ДОП управление конфликтом 14-15,очная,14296
387163,ДОП управление конфликтом 7-8.06.2023,очная,14296
386459,ДОП Эффективная коммуникация 02.05.-05.05.,очная,13419
362886,ДОП эффективная коммуникация 11.04-14.04 2023,очная,13419
361292,ДОП эффективная коммуникация 2022,очная,13419
387119,ДОП эффективная коммуникация 5-8.06.2023,очная,13419
360462,ДОП биология для школьников 2022-2023,очная,13420
361104,ДОП математика для школьников 2022-2023,очная,13421
360509,ДОП математика для школьников 2022-2023,очная,13421
361282,ДОП русский язык для школьников 2022,очная,14316
332578,22.М07-пс,очная,13402
332480,21.М07-пс,очная,14312
332484,22.М02-пс,очная,13406
332502,21.М02-пс,очная,14247
332587,21.М03-пс,очная,14245
332536,22.М03-пс,очная,14246
332557,22.М05-пс,очная,13270
332510,21.М05-пс,очная,12213
332594,22.М04-пс,очная,14249
332505,21.М04-пс,очная,13273
332620,22.М06-пс,очная,14250
332546,21.М06-пс,очная,14300
332618,22.М10-пс,очная,13398
332592,21.М10-пс,очная,14295
332486,22.М01-пс,очная,14296
332495,21.М01-пс,очная,13419
332291,21.А02-пс,очная,13420
332279,20.А02-пс,очная,14298
332309,21.А01-пс,очная,13446
332336,20.А01-пс,очная,14316
360216,22.Б04-пс,очная,13402
332290,22.С01-пс,очная,13402
332321,22.С02-пс,очная,13402
332332,22.С04-пс,очная,13402
332317,21.С01-пс,очная,14312
332311,21.С02-пс,очная,14312
332310,21.С04-пс,очная,14312
332285,21.С05-пс,очная,14312
332328,20.С01-пс,очная,13411
332306,20.С02-пс,очная,13411
332319,20.С04-пс,очная,13411
332327,19.С01-пс,очная,13406
332334,19.С02-пс,очная,13406
332303,18.С01-пс,очная,14247
332281,18.С02-пс,очная,14247
332295,18.С03-пс,очная,14247
332280,18.С04-пс,очная,14247
332287,18.С06-пс,очная,14247
332283,17.С01-пс,очная,13271
332308,17.С02-пс,очная,13271
332302,17.С03-пс,очная,13271
332312,17.С04-пс,очная,13271
332314,17.С06-пс,очная,13271
332299,22.С03-пс,очная,13269
332330,21.С03-пс,очная,14246
332325,20.С03-пс,очная,13270
332318,19.С03-пс,очная,12213
332333,18.С07-пс,очная,12197
332335,18.С08-пс,очная,12197
332999,22.Б01-си,очная,14249
332445,21.Б01-си,очная,13273
332458,20.Б01-си,очная,12195
332456,19.Б01-си,очная,14250
361003,Группа А8,очная,14294
361004,Группа И8,очная,14295
361048,Группа Р8,очная,14296
333022,22.М01-си,очная,14297
332437,21.М01-си,очная,13420
332996,22.М08-си,очная,13421
332455,21.М08-си,очная,13446
332955,22.М07-си,очная,13415
332430,21.М07-си,очная,13402
332538,22.Б01-с,очная,13411
332612,21.Б01-с,очная,13406
332488,20.Б01-с,очная,14247
332440,19.Б01-с,очная,13271
332561,22.Б02-с,очная,13269
332532,21.Б02-с,очная,14246
332556,20.Б02-с,очная,13270
332447,19.Б02-с,очная,12213
332554,22.Б03-с,очная,14249
332516,22.Б04-с,очная,14249
332524,22.Б05-с,очная,14249
332533,22.Б06-с,очная,14249
332500,21.Б03-с,очная,13273
332501,21.Б04-с,очная,13273
332581,21.Б05-с,очная,13273
332482,21.Б06-с,очная,13273
332492,20.Б03-с,очная,12195
332534,20.Б04-с,очная,12195
332566,20.Б05-с,очная,12195
332558,20.Б06-с,очная,12195
332418,19.Б03-с,очная,14250
332443,19.Б04-с,очная,14250
332461,19.Б05-с,очная,14250
332420,19.Б06-с,очная,14250
361092,Вопросы реализации государственной политики в сфере добровольчества (волонтерства),очная,14294
361093,Обществознание,очная,13398
332600,22.М03-с,очная,13418
332599,21.М03-с,очная,14296
332539,22.М01-с,очная,14297
332609,21.М01-с,очная,13420
332511,22.М05-с,очная,13421
332616,22.М06-с,очная,13421
332541,22.М07-с,очная,13421
332548,22.М08-с,очная,13421
332573,21.М04-с,очная,13446
332523,21.М05-с,очная,13446
332611,21.М06-с,очная,13446
332617,21.М07-с,очная,13446
332607,22.М02-с,очная,13415
332526,21.М02-с,очная,13402
332614,22.М04-с,очная,13411
332517,21.А01-с,очная,13406
361362,21.А01-с ,очная,13406
386914,20.А01-с,очная,14247
332506,20.А01-с,очная,14247
386844,20.А01-с,очная,14247
362401,22.А02-с,очная,14245
356765,22.А06-с,очная,14245
332956,22.ОС.Ортодонтия-1,очная,13269
332976,22.ОС.Ортодонтия-2,очная,13269
333004,22.ОС.Ортодонтия-3,очная,13269
333001,21.ОС.Ортодонтия-1,очная,14246
332928,21.ОС.Ортодонтия-2,очная,14246
332926,21.ОС.Ортодонтия-3,очная,14246
333040,22.ОС.СтомДет-1,очная,13270
333030,22.ОС.СтомДет-2,очная,13270
333043,21.ОС.СтомДет-1,очная,12213
332937,21.ОС.СтомДет-2,очная,12213
332952,22.ОС.СтомОП-1,очная,12197
332925,22.ОС.СтомОП-2,очная,12197
333013,22.ОС.СтомОП-3,очная,12197
332990,21.ОС.СтомОП-1,очная,14249
332983,21.ОС.СтомОП-2,очная,14249
332991,21.ОС.СтомОП-3,очная,14249
332965,22.ОС.СтомОртоп-1,очная,13273
333028,22.ОС.СтомОртоп-2,очная,13273
332993,22.ОС.СтомОртоп-3,очная,13273
332942,22.ОС.СтомОртоп-4,очная,13273
332945,21.ОС.СтомОртоп-1,очная,12195
332939,21.ОС.СтомОртоп-2,очная,12195
332944,21.ОС.СтомОртоп-3,очная,12195
332982,21.ОС.СтомОртоп-4,очная,12195
333014,22.ОС.СтомТер-1,очная,14250
332949,22.ОС.СтомТер-2,очная,14250
332989,22.ОС.СтомТер-3,очная,14250
332995,22.ОС.СтомТер-4,очная,14250
332957,21.ОС.СтомТер-1,очная,14300
333009,21.ОС.СтомТер-2,очная,14300
332923,21.ОС.СтомТер-3,очная,14300
332963,21.ОС.СтомТер-4,очная,14300
333029,22.ОС.СтомХир-1,очная,14294
332979,22.ОС.СтомХир-2,очная,14294
333017,22.ОС.СтомХир-3,очная,14294
333024,22.ОС.СтомХир-4,очная,14294
333025,21.ОС.СтомХир-1,очная,13398
332992,21.ОС.СтомХир-2,очная,13398
332940,21.ОС.СтомХир-3,очная,13398
332961,21.ОС.СтомХир-4,очная,13398
333006,22.ОС.ЧЛХ-1,очная,14295
332969,22.ОС.ЧЛХ-2,очная,14295
332951,21.ОС.ЧЛХ-1,очная,13418
332922,21.ОС.ЧЛХ-2,очная,13418
332867,21.АСтом,очная,14296
332887,20.АСтом,очная,13419
333746,22.С01-ст,очная,14297
333535,22.С02-ст,очная,14297
333756,22.С03-ст,очная,14297
333487,22.С04-ст,очная,14297
333605,21.С01-ст,очная,13420
333555,21.С02-ст,очная,13420
333474,21.С03-ст,очная,13420
333547,21.С04-ст,очная,13420
333721,21.С05-ст,очная,13420
333620,21.С06-ст,очная,13420
333674,20.С01-ст,очная,14298
333684,20.С02-ст,очная,14298
333561,20.С03-ст,очная,14298
333690,20.С04-ст,очная,14298
333629,19.С01-ст,очная,13421
333614,19.С02-ст,очная,13421
333650,19.С03-ст,очная,13421
333478,19.С04-ст,очная,13421
333697,18.С01-ст,очная,13446
333439,18.С02-ст,очная,13446
333466,18.С03-ст,очная,13446
333553,18.С04-ст,очная,13446
360236,22.АМ.АкушГин,очная,13415
356326,22.А02-х,очная,13402
360238,22.АМ.АнестРеан,очная,14312
356500,22.А02-ии,очная,13411
356431,22.А01-Б,очная,13406
356424,22.А01-мкн,очная,14247
356387,22.А01-мм,очная,14247
356746,22.А07-ии,очная,13271
360241,22.АМ.Вн.болезни,очная,14245
356514,22.А07-пс,очная,13269
356457,22.А03-в,очная,14246
356501,22.А06-ии,очная,14246
356323,22.А07-х,очная,13270
356453,22.А13-фз,очная,13270
356426,22.А03-ПУ,очная,12213
356372,22.А06-мкн,очная,12213
356374,22.А06-мм,очная,12213
356379,22.А03-Б,очная,12197
356307,22.А07-нз,очная,14249
356303,22.А05-нз,очная,13273
356343,22.А12-нз,очная,12195
356371,22.А03-мкн,очная,14250
356398,22.А03-мм,очная,14250
356348,22.А11-нз,очная,14300
356305,22.А06-нз,очная,14294
356306,22.А03-нз,очная,13398
356818,22.А03-пл,очная,14295
356380,22.А02-мкн,очная,13418
356395,22.А02-мм,очная,13418
356458,22.А02-фз,очная,13418
360354,22.А09-ПУ,очная,13418
356419,22.А06-Б,очная,14296
356381,22.А15-мм,очная,13419
356384,22.А11-мм,очная,14297
360355,22.А11-ПУ,очная,14297
356504,22.А04-ии,очная,13420
356469,22.А12-иф,очная,14298
356392,22.А15-фл,очная,14298
356762,22.А01-пл,очная,13421
356397,22.А02-мо,очная,13446
356505,22.А05-ии,очная,14316
356474,22.А02-иф,очная,13415
360243,22.АМ.Кардиология,очная,13402
356407,22.А08-Б,очная,14312
356329,22.А10-х,очная,13411
356519,22.А08-пс,очная,13406
356376,22.А12-фз,очная,14247
356459,22.А02-в,очная,13271
356421,22.А09-фл,очная,13271
356467,22.А05-иф,очная,14245
360242,22.АМ.Луч.диагн,очная,13269
356389,22.А04-Б,очная,14246
356378,22.А04-мкн,очная,13270
356369,22.А05-мм,очная,13270
360356,22.А10-ПУ,очная,13270
356422,22.А02-э,очная,12213
356410,22.А14-мм,очная,12197
356399,22.А04-ПУ,очная,14249
356370,22.А12-мм,очная,14249
356331,22.А01-вшж,очная,13273
356515,22.А06-пс,очная,12195
356319,22.А16-х,очная,14250
356744,22.А01-ю.5.1.5.,очная,14300
356427,22.А01-мо,очная,14294
331806,19.Б03-иф,очная,13398
356454,22.А01-ВШМ,очная,14295
356520,22.А02-ип,очная,13418
356513,22.А09-пс,очная,13418
356360,22.А01-ПУ,очная,14296
356403,22.А08-мкн,очная,14296
356391,22.А08-мм,очная,14296
356393,22.А09-мкн,очная,13419
356400,22.А09-мм,очная,13419
356361,22.А05-Б,очная,14297
356333,22.А10-нз,очная,13420
356365,22.А05-э,очная,14298
356455,22.А01-фз,очная,13421
360240,22.АМ.Неврология,очная,13446
356334,22.А01-х,очная,14316
356324,22.А08-нз,очная,13415
356518,22.А01-ип,очная,13402
356516,22.А01-пс,очная,14312
356304,22.А04-нз,очная,13411
360237,22.АМ.ОнкоЛуч.тер,очная,13406
356476,22.А01-иф,очная,14247
356386,22.А05-фз,очная,13271
356328,22.А03-х,очная,14245
356502,22.А01-ии,очная,13269
356523,22.А04-пс,очная,14246
356325,22.А09-нз,очная,13270
356764,22.А04-с,очная,12213
356819,22.А02-пл,очная,12197
356335,22.А13-нз,очная,14249
356471,22.А13-иф,очная,13273
360235,22.АМ.ПсихНаркол,очная,12195
356521,22.А03-пс,очная,14250
356517,22.А02-пс,очная,14300
356740,22.А01-ю.5.1.2.,очная,14294
356452,22.А04-фз,очная,13398
356337,22.А13-х,очная,14295
356367,22.А03-э,очная,13418
356413,22.А01-фл,очная,14296
356415,22.А04-фл,очная,13419
356390,22.А05-фл,очная,13419
356368,22.А06-ПУ,очная,14297
356465,22.А07-иф,очная,13420
356512,22.А05-пс,очная,14298
356761,22.А03-с,очная,13421
356767,22.А05-с,очная,13446
356340,22.АСтом,очная,14316
356742,22.А01-ю.5.1.1.,очная,13415
356377,22.А05-ПУ,очная,13402
356402,22.А13-мм,очная,13402
356408,22.А02-ПУ,очная,14312
356423,22.А07-мкн,очная,14312
356411,22.А07-мм,очная,14312
356468,22.А11-иф,очная,13411
356404,22.А03-фз,очная,13406
356383,22.А07-фл,очная,14247
356362,22.А04-мм,очная,13271
356394,22.А05-мкн,очная,13271
356470,22.А10-иф,очная,14245
356747,22.А03-ип,очная,13269
361167,22.А16-фл,очная,13269
356763,22.А01-с,очная,14246
360244,22.АМ.ТравмОрт,очная,13270
356739,22.А01-ю.5.1.4.,очная,12213
356416,22.А07-ПУ,очная,12197
356483,22.А08-ПУ,очная,14249
356412,22.А11-фз,очная,13273
356385,22.А06-фз,очная,12195
356428,22.А10-мм,очная,14250
356420,22.А09-фз,очная,14300
356366,22.А08-фз,очная,14294
356417,22.А07-фз,очная,13398
356375,22.А02-Б,очная,14295
356302,22.А01-нз,очная,13418
356338,22.А04-х,очная,14296
356473,22.А06-иф,очная,13419
356472,22.А09-иф,очная,14297
356466,22.А08-иф,очная,13420
356429,22.А04-э,очная,14298
356396,22.А03-фл,очная,13421
356322,22.А15-х,очная,13446
360239,22.АМ.Хирургия,очная,14316
356749,22.А01-ю.5.1.3.,очная,13415
356409,22.А09-Б,очная,13402
356425,22.А01-э,очная,14312
356301,22.А02-нз,очная,13411
356401,22.А10-фз,очная,13406
356327,22.А06-х,очная,14247
356363,22.А07-Б,очная,13271
356464,22.А03-иф,очная,14245
356475,22.А04-иф,очная,13269
356503,22.А03-ии,очная,14246
356460,22.А01-в,очная,13270
356373,22.А10-фл,очная,13270
332781,22.Б20-фз,очная,12213
332741,21.Б20-фз,очная,12197
332820,20.Б20-фз,очная,14249
332761,19.Б20-фз,очная,13273
332810,22.Б06-фз,очная,14250
332839,22.Б07-фз,очная,14250
334081,21.Б21-фз,очная,14300
334104,21.Б22-фз,очная,14300
339367,21.Б23-ФЗ,очная,14300
334143,21.Б24-фз,очная,14300
334305,21.Б25-фз,очная,14300
332791,20.Б23-фз,очная,14294
332783,20.Б26-фз,очная,14294
332778,20.Б27-фз,очная,14294
332740,19.Б21-фз,очная,13398
332802,19.Б23-фз,очная,13398
332794,19.Б25-фз,очная,13398
332841,22.Б02-фз,очная,13418
332798,22.Б03-фз,очная,13418
332759,22.Б04-фз,очная,13418
332754,22.Б05-фз,очная,13418
332775,22.Б12-фз,очная,13418
332732,21.Б02-фз,очная,14296
332792,21.Б03-фз,очная,14296
332737,21.Б04-фз,очная,14296
332768,21.Б05-фз,очная,14296
332769,20.Б02-фз,очная,13419
332815,20.Б03-фз,очная,13419
332799,20.Б04-фз,очная,13419
332817,20.Б05-фз,очная,13419
334157,20.Б06-фз,очная,13419
334252,20.Б07-фз,очная,13419
334195,20.Б08-фз,очная,13419
334020,20.Б09-фз,очная,13419
334436,20.Б10-фз,очная,13419
334357,20.Б11-фз,очная,13419
334396,20.Б12-фз,очная,13419
334310,20.Б13-фз,очная,13419
334072,20.Б14-фз,очная,13419
334254,20.Б15-фз,очная,13419
334051,20.Б16-фз,очная,13419
334038,20.Б17-фз,очная,13419
334464,20.Б18-фз,очная,13419
334246,20.Б19-фз,очная,13419
332834,19.Б03-фз,очная,14297
332814,19.Б05-фз,очная,14297
332774,19.Б06-фз,очная,14297
